"Size","Rooms","Fee","Elevator","Balcony","Patio","Price"
51.2,5,3063,1,0,0,2385700
51.1,2,4028,0,1,0,2084000
104.6,5,7028,0,1,0,4205300
57.6,5,2508,0,1,0,3176900
85.8,5,5409,1,1,0,1737900
57,2,2570,0,1,0,3124800
54.9,5,3343,0,0,0,7785200
100.1,3,5623,1,0,0,6595500
50,2,3522,0,0,0,2086500
84,3,4334,0,1,0,2851700
59.4,2,3848,0,1,0,3591300
69.4,2,4558,0,1,0,5365200
105.8,4,4932,1,0,0,2627500
66.3,5,3292,0,0,0,2379600
38.6,2,1996,1,0,0,1789500
69.5,3,2465,1,1,0,1030400
69.3,5,4843,1,1,0,4044100
50.5,3,2551,0,1,1,1148500
36.5,1,2418,0,1,0,1569800
96.3,5,5235,0,1,0,4736800
60.3,5,2337,0,0,0,3777600
47.6,3,3107,0,1,0,1974800
79.3,2,4073,1,0,0,2075900
40.9,2,3592,0,1,0,902900
51.5,2,2270,1,0,0,1943900
34.7,2,2805,0,1,0,1796300
67.5,4,3779,0,0,0,2121600
65.3,3,3803,1,1,0,5000100
76.6,3,4377,0,1,0,2589600
75.4,5,4751,1,0,0,1042900
31.4,2,2419,0,1,0,2298000
40.8,2,2468,0,0,0,2242600
70.5,3,4405,1,1,0,840700
90.2,3,4820,0,0,0,3661800
77.4,3,2644,0,1,0,1144300
46.3,5,2175,0,0,0,2344700
81.2,4,4925,1,0,0,6196600
49.2,3,2141,0,1,0,1993900
104.4,4,4673,1,0,0,2761100
67,2,2534,0,1,0,2070800
70.4,2,3451,0,1,0,460400
43.6,2,2128,0,1,1,3241600
73.2,2,4657,1,0,0,1874000
52.2,2,1914,0,0,0,1442300
70.3,2,4648,1,0,0,1501800
49.6,3,3815,1,1,0,4167400
90.1,3,5429,0,1,0,1949200
36,1,2777,0,1,0,2559000
41.4,2,2699,0,0,0,1760000
83.6,3,5738,1,1,0,5865200
101.8,4,5335,1,1,0,1497800
34.6,2,1856,0,0,0,3448900
53,2,2416,1,0,0,2830200
54.9,3,3769,0,0,0,2039400
57.4,2,2836,0,1,0,2236800
72.7,3,2160,0,1,0,702400
78.7,5,3838,1,1,0,1094800
65.2,2,3501,0,1,0,2211800
75.8,3,3866,1,1,0,9826600
124.3,5,7083,1,1,0,8581600
60.8,2,2687,0,0,0,727000
42.1,2,1562,1,1,0,1769000
101.3,4,4868,1,1,0,4197600
60.7,2,3283,1,1,0,5221900
60.6,5,4356,0,0,0,1740000
58.1,3,1833,0,0,0,5472500
104.3,5,5477,1,0,0,3045900
63.6,2,4189,1,1,0,1342200
62.5,3,4422,0,0,0,3534300
71.8,2,3855,1,1,0,3139800
90.5,3,4974,0,1,0,4146200
36.8,5,1404,0,1,0,3376100
77.8,3,4316,0,0,0,3213800
58.6,3,3030,0,1,1,3135600
98.1,4,5085,0,1,1,2405900
94.1,4,3725,0,0,0,4798500
86.7,4,4811,0,1,0,5548000
61.8,3,3308,1,1,1,1741500
59.9,3,2281,1,0,0,3705200
48.6,2,3154,1,1,0,3341600
74.3,3,4202,1,0,0,4310300
55,2,2936,0,0,0,1546100
44,1,1791,0,0,1,338100
52,2,2895,0,0,0,2659600
48,2,2346,0,1,0,849700
97.7,3,5692,0,0,1,3855100
93.7,3,5270,1,0,0,1880900
56,3,2392,0,0,0,2570500
66.7,2,3138,0,1,0,7936900
48.9,2,3815,0,0,0,3527500
78.2,2,5716,0,0,1,1813500
62,3,1508,0,1,0,1322400
52.1,1,3746,1,1,0,2886600
66.4,2,4263,1,1,0,2518900
65.1,3,5711,0,1,0,3468600
113.5,5,5626,0,1,0,10319900
66.8,3,2936,0,1,0,5414100
71.7,3,5530,1,0,0,2578600
140.4,6,6887,0,1,0,2253200
49.1,2,2853,0,1,1,3213900
70,3,5199,0,1,0,2717600
92.3,3,4654,0,1,0,2309500
54.7,3,3670,1,0,0,4241500
88.8,3,4661,1,1,0,4672200
43.8,2,2110,1,1,0,2265500
83.6,5,4936,0,1,0,1827500
96.3,4,5912,0,1,0,3294200
108.5,4,6046,0,1,0,1667600
35.1,2,3395,1,1,0,1725200
104.8,4,4855,0,1,0,9828400
78.1,3,3218,0,0,0,8003400
59.9,2,4187,0,1,0,3647000
67.2,2,5078,1,1,0,929900
58.9,3,4362,0,1,0,3065300
66.8,2,4747,1,1,0,6113000
45.9,5,4689,1,1,0,885800
49,2,2632,0,1,0,1714700
65.8,2,3585,0,0,0,2381400
50.1,1,2205,1,0,0,3171900
116.4,3,6459,0,1,0,4399500
56.9,1,4151,1,1,0,3704700
50.4,2,1987,0,0,0,4378900
114,4,5878,0,1,0,888500
44.3,1,3502,0,0,0,1502200
94.2,3,5590,0,1,0,4106000
64,2,3069,0,1,0,1727800
99.3,4,5266,0,0,0,2265200
95.4,4,4434,0,1,0,1920700
157.1,4,8196,0,1,0,1222000
53.6,2,4014,0,1,0,1870800
117.2,4,5584,0,1,0,3632700
57.6,3,5872,0,1,0,1666200
54.2,5,2841,0,0,0,3320800
59.9,2,2547,1,0,0,2924300
60.4,3,4502,1,0,1,1903700
75.4,2,3528,1,1,0,4009500
59.7,1,3155,0,0,0,1680200
82,2,4891,1,1,0,1977800
59.6,2,4025,0,0,1,3170800
47.2,3,2865,0,0,0,3424700
79.5,5,4593,1,1,0,2626000
43.4,2,2088,1,1,0,3342500
70.8,3,4783,0,1,0,3759100
39.8,2,3185,0,0,0,1537900
89.6,5,4528,1,0,0,1843500
115.8,5,7364,0,0,1,13488500
58.8,2,4910,0,1,0,3779600
80.6,2,4781,0,0,0,3364100
68.7,3,4231,0,0,1,4197300
68.4,2,4599,1,0,0,2017500
81.2,3,5540,1,1,0,3994900
50.1,1,3385,1,1,0,3260800
59.8,2,2371,0,0,0,3339700
179.2,6,9913,1,0,0,11936300
48.3,2,3843,0,0,0,1142900
38.7,2,1748,1,0,0,1887100
41.3,2,3286,0,1,0,1191900
68.7,2,5536,0,0,0,353800
85.3,4,4634,0,1,0,6632100
51,5,2751,0,0,0,3238500
54.8,3,4475,0,0,1,3035500
73.1,2,3598,1,1,0,2956700
31,2,2406,0,0,0,2255400
61.1,2,4722,0,1,0,6193700
58.5,2,4613,0,1,1,1426100
68.5,2,3761,0,0,0,6639000
47,5,2224,0,0,1,3075800
67,2,3800,1,0,0,609800
47.1,3,3730,0,0,0,4457500
59.1,2,2572,0,0,0,2369600
90.8,3,4951,0,1,0,4480400
74.5,3,4227,1,1,0,6178600
32.6,2,2921,0,0,0,2341700
35.6,1,2693,0,1,0,3646200
79.1,2,3742,0,1,0,2044300
69.1,2,3316,0,0,0,3159500
21.9,1,-345,0,1,0,2770700
82.8,2,4127,0,0,0,6941200
60.7,2,3742,1,0,1,3261900
53.3,2,1854,1,0,0,923800
37.3,2,2409,1,1,0,1697900
78.9,3,4603,0,0,1,5708600
78.5,2,4297,0,0,0,3021700
71.5,2,4819,1,0,0,3538700
85.6,3,5450,0,1,0,6339600
68.8,3,3412,0,0,0,2005900
49.8,5,3589,1,0,0,1235200
59.9,2,4337,1,1,0,3499200
31.9,2,2366,1,0,0,1618700
57.8,2,3448,0,1,0,841400
89.1,4,4940,0,0,0,1425000
62.2,3,4111,0,0,0,1291100
43.2,2,2439,0,0,0,1904600
89.6,3,5073,1,1,0,2279900
57.6,5,2301,1,1,0,1926500
41.2,2,3217,0,1,0,1421200
84.8,3,5199,0,1,0,1461300
55.6,2,4380,1,0,0,1749800
36,1,3759,0,0,0,2574800
84.1,3,4607,1,0,0,3222500
73.2,2,4276,0,0,0,845800
48.6,2,2906,1,1,0,2431800
48.3,2,2358,0,0,0,1601300
48.8,2,2157,0,0,0,4053900
49.2,2,3584,0,0,0,740100
33.6,1,1930,1,0,0,5309200
56.9,5,4182,1,1,0,2649600
95,4,6674,0,1,0,2644500
94.1,5,6466,0,1,0,3474200
103.9,4,5697,1,1,1,8230500
29.4,2,1189,1,0,0,1194400
35.2,1,2249,0,0,0,4201100
50.7,3,2662,0,0,0,3075600
53.7,2,4136,0,1,0,1451200
34.2,2,2283,0,1,0,2927200
81.6,3,4610,0,0,0,2192200
63.8,2,2440,0,1,0,4790000
94,3,5552,0,1,0,1040800
62.4,2,3327,0,0,0,940300
46.8,5,3563,0,0,1,1024200
39.2,2,3191,0,0,1,2093000
43.2,2,1264,1,1,0,3161100
56.6,2,2658,1,1,0,6161200
32.9,2,2451,0,1,0,1601000
29.4,2,2612,0,0,0,2772000
64.3,2,4290,1,1,0,2995600
101.2,4,5563,1,1,1,6534300
26,1,1395,1,1,0,4395000
78.1,2,4471,0,1,0,1714000
62,3,4145,1,1,0,1145200
28.4,1,1680,0,1,0,1354200
81,3,4372,1,0,0,1621500
84,5,5516,1,1,1,1240000
170.8,7,9011,1,0,0,11163100
69.1,2,3143,1,0,0,4001400
58.4,2,3678,1,0,0,2313600
62.9,3,3874,1,1,0,1593400
60.9,2,3032,0,1,0,3392700
69.3,2,4507,1,1,0,6566400
30.7,2,2267,0,1,0,1229800
62.1,3,2674,1,1,0,2049200
31.7,1,1027,1,1,0,3839400
39.2,2,2613,0,1,0,1479700
60,2,2953,1,0,0,5177800
121.3,4,5102,0,0,0,3523100
90.4,3,4577,0,1,1,4009900
102.2,3,4971,0,0,0,7421900
60.3,2,3232,1,1,0,2843300
57.3,2,4172,0,1,0,1573300
53.2,2,4065,0,0,1,4988300
91.8,4,6135,0,1,0,4719000
71.3,2,4598,0,1,0,3134800
111,3,6527,0,0,0,7554700
43.5,2,3652,0,1,0,5146100
83.9,3,5427,0,1,0,4623900
45.5,2,3426,0,1,0,2368700
57.5,3,4029,1,0,0,1483800
60.7,2,4409,1,0,0,5072600
64.3,2,2679,0,0,0,1996600
27.3,1,1672,1,0,0,4569000
52.6,2,2501,0,0,0,2379000
66.5,2,5543,1,0,0,1799400
85.4,3,4820,0,1,0,3633100
103.8,5,4439,1,0,1,12233300
72.2,3,3511,1,0,0,3212800
67,4,3807,1,1,0,1835100
65.5,3,2043,0,0,0,4000000
59.5,5,2646,0,1,0,2150000
73.9,3,4551,0,1,0,2445200
65.4,5,4470,0,1,1,2641500
76.2,3,4680,0,0,0,2993100
66.4,3,5539,0,0,0,6591700
74.4,2,2659,0,0,0,1731700
74.2,3,4463,0,1,0,2768700
52.6,3,3871,0,1,0,512300
86,3,4633,1,0,0,4305900
118.4,4,5920,0,0,0,3110200
71.1,2,4605,1,0,0,1380500
97.8,3,4953,0,1,0,1652300
76.4,3,4456,0,1,0,2251700
72.4,2,3468,0,0,0,2162100
37.6,2,2499,0,0,0,2092400
61.1,2,3914,1,1,0,1859300
89.7,4,4074,0,0,0,5583000
51.2,2,4326,0,0,0,2337300
42.8,2,3521,0,0,0,5299500
59.2,2,2915,0,0,0,2778500
56.1,3,4313,0,1,0,2618900
43,5,3197,1,1,0,1520500
72.2,3,5015,0,1,0,1759900
45.4,2,4068,0,1,1,3667100
37,1,3738,1,0,0,5309100
52.8,2,3641,1,1,0,3959900
41.1,1,2680,0,1,1,742800
48.2,2,4316,1,0,0,1568200
88.3,3,6436,0,0,0,4818000
110.4,4,4880,0,0,0,2537700
27.1,2,2949,1,1,1,1064200
36.4,1,2500,1,1,0,659600
36.6,2,4286,0,0,0,3465800
74,2,4960,1,1,0,813900
185.4,5,9983,0,0,0,6771000
54.6,1,2583,1,1,0,2728100
48.5,1,2713,0,1,0,1526300
45.4,3,3040,0,0,0,1921500
63.2,2,3202,1,0,0,3635800
101.7,5,5789,1,0,0,2139300
47.4,2,3502,0,0,0,2130800
78.4,2,3748,0,1,0,1139600
112.8,3,5615,1,0,1,4672200
119.7,4,4618,0,1,0,6361800
77.5,2,4686,1,1,0,1924100
60,2,3426,0,0,0,4742400
59.2,2,4351,1,1,0,1202600
85.5,3,4211,0,0,0,3698100
79.7,3,3902,1,1,1,2180800
35.2,2,3710,0,0,0,3949800
131.8,5,6324,0,1,0,8395400
24.1,5,-732,0,0,0,2177100
72.3,2,3696,0,1,0,1474800
49.3,2,4523,1,0,0,3119400
48.5,2,2910,1,1,0,5955800
46.1,1,2498,1,1,0,1843700
81,2,4354,1,1,0,4009900
120.9,6,6362,1,1,0,5141300
28.9,2,2529,0,0,0,5355500
90.8,4,5643,0,0,0,2130300
73.6,2,4647,0,0,0,1801200
67.4,2,4975,1,1,0,3326600
66.7,3,3143,0,0,0,671900
115.1,5,7635,0,1,0,16106200
59.9,3,4695,1,0,0,3030300
87.8,4,4676,1,0,0,3820500
71.1,3,2564,1,0,0,3691400
96.7,3,5351,0,1,1,4599600
48.1,1,4032,0,0,0,3030500
50.8,2,2513,0,1,0,1502100
39,1,2525,1,0,0,2182400
45.5,1,2217,1,0,0,2636900
43.2,2,3351,0,1,0,1133900
65,2,3345,0,1,0,4547900
77.6,3,5000,1,0,0,1268100
57.5,2,3675,0,1,0,1357600
68.6,3,3968,0,0,0,3804800
56.6,5,2594,0,0,0,2832600
101.9,4,6037,1,0,0,7639600
35.6,1,2479,1,0,0,1864200
31.8,1,2902,0,0,0,723400
81.3,3,3607,0,1,0,753500
38.4,2,2333,1,1,0,1581700
39.1,2,3029,0,0,1,4191300
47.4,3,3209,0,0,0,2146400
58.8,2,3069,0,1,0,1791800
65.9,2,2497,1,0,1,2607800
56.3,2,2845,0,1,0,2188600
49.2,2,2680,0,0,0,4467400
46.5,2,2737,0,1,0,1075600
65.4,2,5534,0,1,0,4729800
23.8,5,1901,1,1,0,2037600
39.1,5,2090,1,0,0,2217200
48.2,2,3543,1,0,0,1966800
40.8,2,3059,0,0,0,2870900
81.1,3,5394,0,1,0,5164700
88.8,3,5393,1,0,0,5021800
42.5,2,2733,1,0,0,2098300
71.4,3,3015,0,0,0,3054600
38.8,1,2457,1,0,0,1835500
37.9,5,2225,1,0,0,1718200
84.2,3,5488,0,0,0,1444300
56.7,2,1852,0,1,0,3924500
94.6,4,3929,1,1,1,4316200
102.3,4,5102,0,1,0,3376700
74.5,3,4123,1,0,0,3192400
84.6,3,3938,1,0,0,4247100
28.5,1,1933,0,0,0,1749600
60.7,2,3756,1,0,0,2419700
43,2,3994,0,0,0,2788700
106.3,4,4570,0,1,1,4660800
71.8,3,4201,1,0,0,1677200
68.1,2,3754,0,1,0,1891100
40.9,2,1291,1,0,0,711700
85.3,4,4558,0,0,0,1412500
92.1,4,3820,0,0,0,3655700
69.7,2,4104,0,0,0,2293700
42.1,2,2050,1,1,0,2330900
63.3,2,3344,0,1,0,524000
65.5,5,3539,0,0,0,1272200
53.3,5,5028,0,1,0,732700
115.9,4,5230,1,0,0,1688100
44.3,2,2566,1,0,0,552700
45.1,2,2160,1,1,0,3001800
41,2,2492,0,0,0,1526900
66.1,3,3977,0,1,0,2562900
43,3,3152,0,0,0,2816400
97.4,3,4561,1,1,0,1896700
102.5,4,5019,1,0,0,2163000
43.2,1,2040,1,0,0,1239600
81.5,3,4598,1,0,1,4444800
106,3,5796,0,1,1,3941000
65.7,2,4734,0,0,0,1738000
33.3,2,2437,0,0,0,1758300
25.9,2,1883,1,1,1,757700
60.8,3,3704,0,0,0,3926200
40.3,2,2333,0,0,0,1472200
61.3,3,4333,1,1,0,3696200
46.2,2,3462,0,1,0,2224300
36.6,2,3838,0,1,0,1148800
101.7,4,5421,1,0,1,3564900
38.6,1,2731,1,0,0,2810500
72.5,3,4941,1,1,0,1773300
65.6,2,4390,1,1,0,2810200
52.9,3,2707,0,0,0,1870000
51.6,2,4019,0,1,0,2649800
23.7,1,2525,0,0,0,3773700
101.3,2,5729,0,1,0,983900
48.2,1,1902,1,1,0,2648600
38.5,2,2597,0,0,0,2037800
49.1,2,3939,1,1,0,1303100
70.3,2,3896,1,1,0,2867400
139.3,5,9911,1,0,0,14893000
97.2,4,5126,1,1,0,9502300
95.4,4,6102,1,1,0,880500
48.3,3,3430,0,0,0,1353800
75,3,4716,1,0,0,63200
41.3,2,3162,1,0,0,1134700
46.5,1,4175,0,0,0,2474300
65.5,3,3763,1,1,0,1809700
76,3,4392,0,1,0,2203200
74.9,4,3399,0,0,0,5811100
71.7,3,3033,0,1,0,1262400
130.2,4,7221,0,1,0,4251000
44.9,1,3126,0,1,0,657200
66.6,2,3083,1,0,0,2655600
63.9,2,5377,0,0,1,517000
34.9,2,2553,0,1,0,2599800
41.1,1,3935,1,0,0,1470500
36.5,1,1746,1,1,0,1947100
64,5,3059,1,1,0,2325200
77.6,2,4701,1,1,0,4312900
78.2,3,3567,1,1,0,4339500
61.9,2,2746,0,1,0,2486100
49.2,5,3042,1,1,0,3396700
47.4,2,2938,1,1,0,2136600
75.3,3,5843,1,0,0,3680200
56.6,2,4548,0,1,0,3116800
51.8,1,3242,0,1,0,2991900
55.2,2,2171,0,1,0,1363200
77.8,3,5219,0,1,0,1794800
53.2,2,3029,0,0,0,2114700
42.1,3,2272,0,0,1,2452700
90,4,3239,1,1,0,5520400
45.4,1,3668,0,1,0,1794600
44.5,2,3108,0,0,0,1536500
42.8,2,3066,0,0,0,2828100
64.6,2,3576,1,1,0,2123200
76.3,3,3724,1,0,0,2277200
73.4,2,4308,0,1,0,2226400
78.6,3,3959,0,1,0,3358200
47.5,2,1932,0,1,0,1964300
51.5,2,3356,0,1,0,2227600
78.9,2,5040,1,1,0,1818800
106.9,4,6935,0,1,1,8074100
52.9,2,3007,1,0,1,2629400
57.2,3,3627,0,0,0,3646700
100.4,3,5163,1,1,0,1111500
63.4,3,1985,0,1,0,1627300
94.9,3,4722,1,1,0,5131400
76.4,3,3150,0,1,0,2415400
64.1,3,4016,1,1,1,1061900
71.2,5,4220,1,1,0,2226200
46,2,3545,0,0,0,1957100
62.7,2,2706,0,1,0,2005600
39.1,2,3014,1,0,0,3543200
40.1,2,2833,1,0,0,1215800
90.1,5,4742,1,0,1,1732800
78.4,5,5368,0,0,0,2270500
57.9,2,4182,0,1,0,2333500
73.2,3,4060,1,1,0,6592600
111.4,3,5736,0,1,0,11652300
48.8,2,2086,1,0,0,1114000
62.9,3,4335,0,1,0,3081000
106,4,4915,1,1,0,12375300
90.7,4,5389,0,1,1,4161300
74,2,3832,1,1,0,1752700
76.4,2,3280,0,1,0,5509500
86.8,3,3564,1,0,0,4074800
101.9,3,6154,0,1,0,11021500
93.4,3,5570,0,1,0,10923800
84.9,3,4716,1,0,0,1067300
57,1,3951,0,0,0,3904800
73,2,5560,0,1,0,965800
67.3,2,4496,0,1,0,3226800
86.6,4,4881,1,1,1,5407800
74.8,3,3343,0,0,0,4459800
95.5,4,4978,1,1,0,1844800
54,2,4205,0,1,0,1992200
81.9,3,4598,1,0,0,1876800
52,2,3312,1,1,0,1823900
77.6,2,3030,0,0,0,6163900
55.4,3,4724,1,1,0,2392300
77.3,3,5011,0,0,0,6626700
61.3,2,4435,0,1,0,3440300
70.4,2,4387,1,0,0,701600
51.5,2,4162,0,0,0,2400600
108.4,4,5347,0,1,0,2426400
39.4,2,2944,0,0,0,2011800
66.1,2,3358,1,1,1,2922600
43,2,2602,0,0,0,5359500
78.6,3,6037,1,1,0,3451100
48.1,2,2115,1,1,1,1586300
85.2,3,3751,1,1,0,2940800
72.5,3,4512,1,1,0,2170000
72.4,3,3817,0,1,0,5010500
70.3,2,4001,0,0,0,3021300
59.8,2,2604,0,1,0,1556500
58.4,2,2169,0,1,0,2496600
47.7,5,2452,1,1,0,1414900
39.1,2,3439,0,1,1,1196700
89.3,5,5687,1,1,0,1112500
82.3,3,4791,1,0,0,7211000
59.8,2,2810,1,1,0,948300
44.3,1,2826,0,0,0,6621200
100.1,4,4954,1,1,0,2969500
83.8,3,5592,1,1,0,3091100
81,2,3622,1,1,0,2620000
48.8,1,2847,0,0,0,2384700
67.8,2,2601,0,0,0,1556600
28.9,1,2523,0,1,0,4501800
87.1,5,4336,1,1,1,4267800
76.6,3,4171,0,1,0,2621400
99,3,4542,0,0,0,2578400
47.8,2,3486,0,0,0,2260000
58.1,3,3284,1,0,0,1238700
36.7,1,3415,1,0,1,2094100
72.2,2,3276,0,0,0,2356600
80,3,3518,0,1,0,2519700
61.8,2,3160,1,1,0,2410700
86.6,3,4956,0,0,0,2688600
60.2,5,3587,0,1,0,3519400
67.1,2,3948,0,1,1,4161500
77.4,2,2859,0,0,0,3109600
66.3,2,3426,1,1,0,5721800
107.1,5,5611,1,1,0,4549700
78.3,3,6063,0,0,1,1275600
71.9,2,3831,0,0,0,1878900
47.9,1,2665,1,1,0,1016800
52.2,2,2984,1,1,0,5448600
113.4,4,4407,1,0,0,3967200
85.2,3,3912,0,1,1,3347700
86.2,3,5192,1,0,0,5590500
40.9,2,2330,0,0,0,961300
39.1,2,3150,0,0,1,1649700
53.7,2,3647,0,0,0,3401000
86.7,3,3829,0,0,0,1982700
53.4,2,3222,1,0,0,873100
83,2,5127,0,1,0,3960100
48.8,3,3608,1,1,0,2113500
33.7,2,1342,1,0,0,1118400
100.1,4,3947,0,1,0,11665300
79,3,4280,1,0,0,8873600
23.8,5,2493,1,0,0,3308900
97,4,4743,0,0,0,630000
59.1,3,4035,1,1,0,2800500
47.4,3,4854,1,0,0,2744600
70.4,3,3381,0,1,1,2325700
74.1,4,3049,1,0,0,3277400
75.4,2,3318,1,1,0,1480200
41.3,1,3527,0,0,0,974800
62.2,3,4700,0,0,0,2379200
50,2,3896,1,1,0,1967600
54,3,3513,0,1,0,1730400
68.1,2,4054,1,0,0,4965200
85.4,4,3177,0,0,0,4691900
54.2,2,3653,0,0,0,2555800
50.5,5,1987,0,0,0,2123800
77.2,3,3984,0,0,0,842300
35.7,5,1765,0,0,0,2168800
74.1,3,4102,0,1,0,2945100
74.7,2,3675,0,0,0,3021200
95.1,3,5441,0,1,0,3138300
83.9,3,3537,0,1,0,2522900
58,3,3188,0,1,0,3662800
36.6,1,1017,1,1,0,2627100
77.1,3,4641,1,1,0,4064400
123.6,4,5612,0,0,1,2206100
63.4,2,4569,0,1,0,2990300
56.4,3,3956,1,1,0,482600
94.5,4,4831,0,1,0,1488000
88.8,3,4977,1,1,0,4511000
74.5,2,4433,1,1,0,3658500
98.1,3,5850,0,1,1,8254600
55.4,2,4446,0,1,0,1582400
75.9,3,4345,0,0,0,5832900
52.6,2,1903,0,1,0,1580300
46.4,2,3760,1,0,0,1695800
85.2,3,5008,1,0,0,753000
97,3,5851,1,0,0,1097000
40.2,5,2958,0,0,0,3264800
91.3,4,5288,1,1,0,2119000
74.1,3,3758,0,1,0,3096900
74.4,3,4871,1,1,0,3124500
45.7,2,2024,1,0,0,2592300
45.6,1,2005,0,0,0,1496900
64.6,3,4716,1,1,0,1873100
70.8,2,3353,1,1,0,3114300
47.9,2,2103,0,0,0,1260200
46.4,2,2697,1,1,1,4747100
34.3,2,1509,1,1,0,2251500
86,5,4894,1,0,0,924000
79,3,3553,0,1,0,2240600
58,3,3492,1,1,0,4093500
82.8,2,4347,1,0,0,6474900
74.5,3,4592,0,1,0,5247000
98.5,3,5444,1,1,0,1723900
87.3,3,4551,0,0,1,2323800
94.2,4,4210,1,1,0,536000
86.9,4,4367,1,0,0,4360100
59.3,2,3370,1,1,0,4793700
89.7,3,5549,1,0,0,4368600
70.2,3,3830,1,0,0,4482700
51.2,2,1736,1,1,0,1428400
71,2,3241,0,0,0,1249600
54.7,1,2801,0,0,0,1836700
66.3,3,4667,0,0,0,5503500
67.5,3,4193,1,1,0,5322600
60.8,3,3249,0,1,0,2353700
100.7,5,4210,1,0,0,4958400
67.9,2,5081,0,0,0,3536800
44.5,2,2955,1,1,0,1696400
68.4,3,4403,0,0,1,2499300
48.3,2,3193,0,1,0,2098700
22.9,1,1790,1,0,0,2768700
40.5,1,3263,0,1,0,488800
84.6,3,5146,0,0,0,3544900
58.1,3,5294,0,0,0,1836000
50.1,2,2787,0,0,0,1002100
51.4,2,3965,1,1,0,1995800
66,2,3876,0,1,0,4107400
40.7,2,2752,1,1,0,1620400
79.8,4,4827,0,1,1,1881000
46.3,5,4592,1,0,0,2519500
75.6,4,3475,0,1,1,5338100
92.7,3,5328,0,1,0,2266300
99,4,4750,0,1,0,2003600
53.6,2,4431,1,0,1,1464900
52.9,3,3611,0,1,0,1313200
67.5,3,2437,0,1,0,5321000
94.2,3,4609,1,1,0,4872300
46.6,2,3242,0,0,0,1187000
106.9,4,4774,1,0,0,3322900
26.8,2,3786,0,0,0,3532900
52.7,2,4458,1,1,0,1135700
68.7,3,5658,0,1,0,4675700
96.7,5,5277,0,1,0,5614900
37.1,1,3806,0,0,0,1681300
46.9,2,2554,1,0,0,848100
81.4,2,4996,0,0,0,4127900
80.8,3,4588,1,1,0,1409100
102.8,3,6843,1,1,1,1267900
30.6,2,1573,1,1,0,2261600
112.4,6,6903,0,0,0,8227400
64,2,2568,0,1,0,3286800
102.6,3,4347,1,1,0,2315000
70.5,5,2578,1,1,0,5022500
53.3,2,3131,1,1,0,3339200
107.5,5,5546,0,1,0,8885300
38,2,3527,0,0,0,2417800
57.8,2,3322,1,0,1,6258900
78.4,2,3526,1,1,0,1185600
57,1,2649,1,1,0,1683800
59.2,3,3840,0,1,0,5820900
107.1,3,4998,1,1,0,3479800
105.5,3,5856,0,0,0,7509100
61,2,3807,0,1,0,3103000
38.7,2,2494,0,1,0,2030200
96.1,2,4178,0,1,0,1461600
55.7,2,3172,0,1,0,1777900
85.8,3,5103,0,1,1,3865800
76.8,5,3915,0,1,0,2989000
97.2,4,5356,0,1,0,5349400
46.4,3,1910,0,1,0,2919500
36.3,1,2610,0,1,0,1849200
40.7,1,3482,1,1,0,2834300
46.8,2,2187,0,1,0,2749600
49,3,3026,0,0,0,3055100
48.8,3,3101,0,1,0,935700
42.8,2,2168,1,0,0,3073500
75.1,2,4393,1,1,0,2266500
76.7,3,4790,0,1,0,4930000
83.1,3,4485,0,0,0,3393800
54.7,2,2839,0,1,0,3723900
43.7,2,3225,0,1,0,2891400
59.3,2,3236,1,0,0,2777900
58.3,3,2720,1,1,0,3615400
23.1,1,2539,0,0,0,3120900
62.2,3,3100,0,0,0,1033000
79.4,3,4702,1,1,1,3996400
17.2,1,1867,0,1,0,1612000
64.8,2,3966,0,1,0,1856800
68.7,3,4822,0,1,0,2511200
57.3,2,3995,0,1,0,1633700
66.3,3,4102,0,0,0,2936000
91.9,3,5153,1,1,0,2733500
70.9,2,4873,0,1,1,4479000
47.7,3,2633,0,1,0,1499900
67.2,2,3844,1,0,1,364400
45.3,2,1721,1,0,0,2736300
36.4,2,1299,1,0,1,2013600
45.2,1,3683,1,1,0,1304700
87.4,3,5175,1,0,0,3329700
84.7,4,5450,1,0,0,1092600
32.9,2,3017,0,0,1,1920800
60.8,2,3372,0,0,0,822000
50.8,2,2465,1,1,0,845400
58.4,2,3482,1,0,0,1062000
65.5,4,4025,1,1,0,2128500
72.9,2,3982,1,1,1,3457200
78.2,3,4775,1,1,0,3246200
67.1,3,4144,0,1,0,1284800
42.2,5,2291,0,0,0,5385500
60.9,2,3245,0,0,0,4028800
64,3,2604,1,1,0,916600
69.6,2,3471,1,0,0,959300
62.4,2,2390,0,0,0,1256000
55.9,2,2811,0,1,1,3803900
81.1,3,4302,1,1,0,3833400
50.5,2,3205,1,0,0,2916200
34.4,2,2584,0,1,1,3585200
39.4,1,4441,1,1,0,1844300
73.2,3,4224,1,1,0,3733500
101.2,4,4883,0,1,0,4413200
92.8,4,6176,1,0,0,4543000
107.6,4,5369,1,0,0,13947000
64.2,3,2940,0,0,0,2536300
75.3,3,3644,1,1,0,2931600
44.4,1,2516,1,0,0,2833900
63.1,2,4291,0,1,0,1609600
38.6,5,2277,1,1,0,904800
54,2,2077,0,0,0,2690000
79.1,3,4392,0,1,0,4495200
62.3,2,4058,1,0,0,3874400
37.9,2,2515,0,1,0,3705800
54.3,2,3616,0,0,0,3712900
31,1,3110,1,0,0,1955700
87.7,5,5331,0,1,0,2529400
43.9,1,3276,1,0,0,4086600
